/home/kopt/enter/envs/wsl_neuroMCTS/lib/python3.10/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.19)
Hello from the pygame community. https://www.pygame.org/contribute.html
집합 상위 학습 | 반경 300 상한 1000 무배송 500 gamma 0.997 구성=무작위 드론[3, 6] 목적지[20, 80] CC무작위 인스턴스=무작위 목표유지=off 완주보상=0.0 잔여페널티=0.1 규칙관측=False 규칙정규화=2.0 막힘페널티=0.0 도달권shaping=0.0 자기회귀=True 홀드아웃상한=3000 선택=makespan
/home/kopt/drone/proposed_src/pipeline/train_v5_26_09_15_23.py:335: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:836.)
  writer.add_scalar("train/alpha", float(log_alpha.exp()), ep)
Ep 1 | 드론5 목적지43 |  986스텝 | 배송 43/43 | 재적재  7 | 중계율 0.11 | alpha 0.100 | complete
Ep 1197 | 드론6 목적지25 |  276스텝 | 배송 25/25 | 재적재  2 | 중계율 0.14 | alpha 1.496 | complete
Ep 1198 | 드론6 목적지35 |  366스텝 | 배송 35/35 | 재적재  5 | 중계율 0.14 | alpha 1.498 | complete
Ep 1199 | 드론6 목적지29 |  452스텝 | 배송 29/29 | 재적재  3 | 중계율 0.17 | alpha 1.475 | complete
Ep 1200 | 드론3 목적지40 |  643스텝 | 배송 40/40 | 재적재  6 | 중계율 0.14 | alpha 1.468 | complete
  [홀드아웃] 배송 50.0±0.0 완주 1.00 스텝 994 점수 106.7 재적재 8.2 2홉+ 0.62 | 최고 107.1@ep1150 정체 1/15
Ep 1201 | 드론3 목적지43 |  979스텝 | 배송 43/43 | 재적재  8 | 중계율 0.21 | alpha 1.467 | complete
Ep 1202 | 드론4 목적지25 |  257스텝 | 배송 25/25 | 재적재  4 | 중계율 0.06 | alpha 1.475 | complete
Ep 1203 | 드론3 목적지48 |  796스텝 | 배송 48/48 | 재적재  8 | 중계율 0.19 | alpha 1.480 | complete
Ep 1204 | 드론4 목적지59 | 1000스텝 | 배송 57/59 | 재적재 10 | 중계율 0.22 | alpha 1.475 | step_limit
Ep 1205 | 드론6 목적지53 |  376스텝 | 배송 53/53 | 재적재  9 | 중계율 0.08 | alpha 1.464 | complete
Ep 1206 | 드론3 목적지45 | 1000스텝 | 배송 44/45 | 재적재  7 | 중계율 0.23 | alpha 1.494 | step_limit
Ep 1207 | 드론3 목적지72 | 1000스텝 | 배송 60/72 | 재적재 10 | 중계율 0.23 | alpha 1.482 | step_limit
Ep 1208 | 드론3 목적지68 | 1000스텝 | 배송 57/68 | 재적재 10 | 중계율 0.23 | alpha 1.493 | step_limit
Ep 1209 | 드론5 목적지37 |  384스텝 | 배송 37/37 | 재적재  5 | 중계율 0.15 | alpha 1.503 | complete
Ep 1210 | 드론4 목적지40 |  604스텝 | 배송 40/40 | 재적재  6 | 중계율 0.15 | alpha 1.503 | complete
Ep 1211 | 드론5 목적지40 |  665스텝 | 배송 40/40 | 재적재  6 | 중계율 0.11 | alpha 1.488 | complete
Ep 1212 | 드론6 목적지47 |  445스텝 | 배송 47/47 | 재적재  6 | 중계율 0.10 | alpha 1.486 | complete
Ep 1213 | 드론6 목적지44 |  572스텝 | 배송 44/44 | 재적재  6 | 중계율 0.19 | alpha 1.473 | complete
Ep 1214 | 드론4 목적지54 |  776스텝 | 배송 54/54 | 재적재  9 | 중계율 0.14 | alpha 1.511 | complete
Ep 1215 | 드론3 목적지71 | 1000스텝 | 배송 57/71 | 재적재 11 | 중계율 0.19 | alpha 1.490 | step_limit
Ep 1216 | 드론6 목적지68 |  654스텝 | 배송 68/68 | 재적재 10 | 중계율 0.20 | alpha 1.517 | complete
Ep 1217 | 드론3 목적지48 | 1000스텝 | 배송 46/48 | 재적재  7 | 중계율 0.18 | alpha 1.502 | step_limit
Ep 1218 | 드론5 목적지37 |  521스텝 | 배송 37/37 | 재적재  5 | 중계율 0.14 | alpha 1.503 | complete
Ep 1219 | 드론4 목적지80 | 1000스텝 | 배송 75/80 | 재적재 14 | 중계율 0.19 | alpha 1.476 | step_limit
Ep 1220 | 드론4 목적지63 |  723스텝 | 배송 63/63 | 재적재 11 | 중계율 0.14 | alpha 1.470 | complete
Ep 1221 | 드론3 목적지21 |  530스텝 | 배송 21/21 | 재적재  2 | 중계율 0.14 | alpha 1.471 | complete
Ep 1222 | 드론3 목적지59 |  840스텝 | 배송 59/59 | 재적재 10 | 중계율 0.14 | alpha 1.479 | complete
Ep 1223 | 드론4 목적지25 |  462스텝 | 배송 25/25 | 재적재  4 | 중계율 0.14 | alpha 1.473 | complete
Ep 1224 | 드론4 목적지53 |  892스텝 | 배송 53/53 | 재적재  9 | 중계율 0.18 | alpha 1.486 | complete
Ep 1225 | 드론3 목적지66 | 1000스텝 | 배송 61/66 | 재적재 12 | 중계율 0.17 | alpha 1.472 | step_limit
Ep 1226 | 드론5 목적지39 |  289스텝 | 배송 39/39 | 재적재  5 | 중계율 0.06 | alpha 1.477 | complete
Ep 1227 | 드론6 목적지70 |  538스텝 | 배송 70/70 | 재적재 12 | 중계율 0.07 | alpha 1.467 | complete
Ep 1228 | 드론3 목적지52 | 1000스텝 | 배송 47/52 | 재적재  8 | 중계율 0.24 | alpha 1.453 | step_limit
Ep 1229 | 드론3 목적지43 |  925스텝 | 배송 43/43 | 재적재  7 | 중계율 0.20 | alpha 1.466 | complete
Ep 1230 | 드론3 목적지79 | 1000스텝 | 배송 60/79 | 재적재 11 | 중계율 0.16 | alpha 1.462 | step_limit
Ep 1231 | 드론4 목적지30 |  464스텝 | 배송 30/30 | 재적재  4 | 중계율 0.12 | alpha 1.452 | complete
Ep 1232 | 드론4 목적지67 |  684스텝 | 배송 67/67 | 재적재 12 | 중계율 0.09 | alpha 1.468 | complete
Ep 1233 | 드론5 목적지36 |  391스텝 | 배송 36/36 | 재적재  5 | 중계율 0.10 | alpha 1.452 | complete
Ep 1234 | 드론4 목적지71 |  926스텝 | 배송 71/71 | 재적재 12 | 중계율 0.17 | alpha 1.422 | complete
Ep 1235 | 드론5 목적지57 |  577스텝 | 배송 57/57 | 재적재  9 | 중계율 0.14 | alpha 1.440 | complete
Ep 1236 | 드론6 목적지53 |  508스텝 | 배송 53/53 | 재적재  8 | 중계율 0.12 | alpha 1.426 | complete
Ep 1237 | 드론5 목적지71 | 1000스텝 | 배송 66/71 | 재적재 12 | 중계율 0.20 | alpha 1.423 | step_limit
Ep 1238 | 드론6 목적지65 |  624스텝 | 배송 65/65 | 재적재  9 | 중계율 0.15 | alpha 1.439 | complete
Ep 1239 | 드론4 목적지60 | 1000스텝 | 배송 56/60 | 재적재 10 | 중계율 0.27 | alpha 1.452 | step_limit
Ep 1240 | 드론4 목적지53 |  813스텝 | 배송 53/53 | 재적재  9 | 중계율 0.18 | alpha 1.461 | complete
Ep 1241 | 드론3 목적지80 | 1000스텝 | 배송 55/80 | 재적재 10 | 중계율 0.22 | alpha 1.448 | step_limit
Ep 1242 | 드론5 목적지25 |  304스텝 | 배송 25/25 | 재적재  4 | 중계율 0.08 | alpha 1.451 | complete
Ep 1243 | 드론4 목적지63 | 1000스텝 | 배송 57/63 | 재적재 10 | 중계율 0.17 | alpha 1.446 | step_limit
Ep 1244 | 드론6 목적지36 |  392스텝 | 배송 36/36 | 재적재  4 | 중계율 0.16 | alpha 1.446 | complete
Ep 1245 | 드론6 목적지42 |  410스텝 | 배송 42/42 | 재적재  4 | 중계율 0.10 | alpha 1.452 | complete
Ep 1246 | 드론4 목적지34 |  552스텝 | 배송 34/34 | 재적재  5 | 중계율 0.09 | alpha 1.465 | complete
Ep 1247 | 드론5 목적지41 |  560스텝 | 배송 41/41 | 재적재  6 | 중계율 0.12 | alpha 1.472 | complete
Ep 1248 | 드론5 목적지56 |  505스텝 | 배송 56/56 | 재적재  9 | 중계율 0.10 | alpha 1.476 | complete
Ep 1249 | 드론4 목적지52 |  732스텝 | 배송 52/52 | 재적재  9 | 중계율 0.14 | alpha 1.475 | complete
Ep 1250 | 드론3 목적지29 |  887스텝 | 배송 29/29 | 재적재  5 | 중계율 0.25 | alpha 1.503 | complete
  [홀드아웃] 배송 50.0±0.0 완주 1.00 스텝 1029 점수 106.6 재적재 8.5 2홉+ 0.62 | 최고 107.1@ep1150 정체 2/15
Ep 1251 | 드론4 목적지71 | 1000스텝 | 배송 62/71 | 재적재 11 | 중계율 0.21 | alpha 1.490 | step_limit
Ep 1252 | 드론5 목적지79 | 1000스텝 | 배송 75/79 | 재적재 13 | 중계율 0.18 | alpha 1.450 | step_limit
Ep 1253 | 드론6 목적지71 |  566스텝 | 배송 71/71 | 재적재 11 | 중계율 0.15 | alpha 1.457 | complete
Ep 1254 | 드론6 목적지47 |  536스텝 | 배송 47/47 | 재적재  8 | 중계율 0.12 | alpha 1.474 | complete
Ep 1255 | 드론5 목적지70 |  838스텝 | 배송 70/70 | 재적재 12 | 중계율 0.20 | alpha 1.477 | complete
Ep 1256 | 드론3 목적지67 | 1000스텝 | 배송 58/67 | 재적재 11 | 중계율 0.21 | alpha 1.485 | step_limit
Ep 1257 | 드론4 목적지41 |  812스텝 | 배송 41/41 | 재적재  7 | 중계율 0.22 | alpha 1.483 | complete
Ep 1258 | 드론5 목적지41 |  528스텝 | 배송 41/41 | 재적재  6 | 중계율 0.16 | alpha 1.472 | complete
Ep 1259 | 드론4 목적지67 | 1000스텝 | 배송 63/67 | 재적재 12 | 중계율 0.21 | alpha 1.467 | step_limit
Ep 1260 | 드론3 목적지20 |  605스텝 | 배송 20/20 | 재적재  3 | 중계율 0.22 | alpha 1.486 | complete
Ep 1261 | 드론4 목적지45 |  463스텝 | 배송 45/45 | 재적재  7 | 중계율 0.07 | alpha 1.470 | complete
Ep 1262 | 드론3 목적지61 | 1000스텝 | 배송 50/61 | 재적재  9 | 중계율 0.20 | alpha 1.475 | step_limit
Ep 1263 | 드론6 목적지34 |  317스텝 | 배송 34/34 | 재적재  4 | 중계율 0.15 | alpha 1.482 | complete
Ep 1264 | 드론6 목적지31 |  279스텝 | 배송 31/31 | 재적재  4 | 중계율 0.08 | alpha 1.466 | complete
Ep 1265 | 드론4 목적지56 |  943스텝 | 배송 56/56 | 재적재 10 | 중계율 0.23 | alpha 1.465 | complete
Ep 1266 | 드론4 목적지23 |  347스텝 | 배송 23/23 | 재적재  3 | 중계율 0.08 | alpha 1.461 | complete
Ep 1267 | 드론3 목적지63 | 1000스텝 | 배송 57/63 | 재적재 10 | 중계율 0.19 | alpha 1.475 | step_limit
Ep 1268 | 드론3 목적지39 |  742스텝 | 배송 39/39 | 재적재  7 | 중계율 0.09 | alpha 1.496 | complete
Ep 1269 | 드론5 목적지70 |  635스텝 | 배송 70/70 | 재적재 12 | 중계율 0.09 | alpha 1.485 | complete
Ep 1270 | 드론5 목적지39 |  412스텝 | 배송 39/39 | 재적재  6 | 중계율 0.13 | alpha 1.464 | complete
Ep 1271 | 드론3 목적지74 | 1000스텝 | 배송 67/74 | 재적재 12 | 중계율 0.18 | alpha 1.434 | step_limit
Ep 1272 | 드론5 목적지20 |  219스텝 | 배송 20/20 | 재적재  0 | 중계율 0.16 | alpha 1.440 | complete
Ep 1273 | 드론3 목적지27 |  753스텝 | 배송 27/27 | 재적재  4 | 중계율 0.24 | alpha 1.464 | complete
Ep 1274 | 드론3 목적지34 |  929스텝 | 배송 34/34 | 재적재  6 | 중계율 0.24 | alpha 1.417 | complete
Ep 1275 | 드론3 목적지29 |  489스텝 | 배송 29/29 | 재적재  4 | 중계율 0.19 | alpha 1.448 | complete
Ep 1276 | 드론6 목적지62 |  738스텝 | 배송 62/62 | 재적재  8 | 중계율 0.16 | alpha 1.451 | complete
Ep 1277 | 드론3 목적지77 | 1000스텝 | 배송 66/77 | 재적재 12 | 중계율 0.22 | alpha 1.444 | step_limit
Ep 1278 | 드론3 목적지59 | 1000스텝 | 배송 54/59 | 재적재  9 | 중계율 0.24 | alpha 1.445 | step_limit
Ep 1279 | 드론6 목적지39 |  522스텝 | 배송 39/39 | 재적재  5 | 중계율 0.13 | alpha 1.448 | complete
Ep 1280 | 드론4 목적지31 |  354스텝 | 배송 31/31 | 재적재  4 | 중계율 0.11 | alpha 1.453 | complete
Ep 1281 | 드론3 목적지36 |  941스텝 | 배송 36/36 | 재적재  6 | 중계율 0.27 | alpha 1.470 | complete
Ep 1282 | 드론4 목적지39 |  617스텝 | 배송 39/39 | 재적재  5 | 중계율 0.15 | alpha 1.474 | complete
Ep 1283 | 드론3 목적지43 |  925스텝 | 배송 43/43 | 재적재  7 | 중계율 0.22 | alpha 1.497 | complete
Ep 1284 | 드론5 목적지25 |  411스텝 | 배송 25/25 | 재적재  3 | 중계율 0.14 | alpha 1.497 | complete
Ep 1285 | 드론6 목적지74 |  542스텝 | 배송 74/74 | 재적재 12 | 중계율 0.09 | alpha 1.513 | complete
Ep 1286 | 드론3 목적지76 | 1000스텝 | 배송 63/76 | 재적재 11 | 중계율 0.25 | alpha 1.508 | step_limit
Ep 1287 | 드론6 목적지59 |  560스텝 | 배송 59/59 | 재적재  9 | 중계율 0.15 | alpha 1.505 | complete
Ep 1288 | 드론5 목적지77 |  718스텝 | 배송 77/77 | 재적재 12 | 중계율 0.12 | alpha 1.497 | complete
Ep 1289 | 드론3 목적지24 |  596스텝 | 배송 24/24 | 재적재  3 | 중계율 0.14 | alpha 1.516 | complete
Ep 1290 | 드론5 목적지52 |  549스텝 | 배송 52/52 | 재적재  9 | 중계율 0.15 | alpha 1.528 | complete
Ep 1291 | 드론3 목적지42 |  872스텝 | 배송 42/42 | 재적재  7 | 중계율 0.21 | alpha 1.533 | complete
Ep 1292 | 드론3 목적지77 | 1000스텝 | 배송 54/77 | 재적재 10 | 중계율 0.19 | alpha 1.529 | step_limit
Ep 1293 | 드론5 목적지76 | 1000스텝 | 배송 74/76 | 재적재 14 | 중계율 0.16 | alpha 1.535 | step_limit
Ep 1294 | 드론6 목적지31 |  259스텝 | 배송 31/31 | 재적재  4 | 중계율 0.08 | alpha 1.540 | complete
Ep 1295 | 드론5 목적지61 |  836스텝 | 배송 61/61 | 재적재  9 | 중계율 0.22 | alpha 1.531 | complete
Ep 1296 | 드론4 목적지50 |  686스텝 | 배송 50/50 | 재적재  8 | 중계율 0.17 | alpha 1.527 | complete
Ep 1297 | 드론5 목적지76 |  878스텝 | 배송 76/76 | 재적재 12 | 중계율 0.18 | alpha 1.531 | complete
Ep 1298 | 드론5 목적지36 |  428스텝 | 배송 36/36 | 재적재  6 | 중계율 0.11 | alpha 1.544 | complete
Ep 1299 | 드론5 목적지66 |  845스텝 | 배송 66/66 | 재적재 11 | 중계율 0.13 | alpha 1.534 | complete
Ep 1300 | 드론3 목적지21 |  740스텝 | 배송 21/21 | 재적재  3 | 중계율 0.22 | alpha 1.536 | complete
  [홀드아웃] 배송 49.8±1.1 완주 0.97 스텝 985 점수 104.2 재적재 8.7 2홉+ 0.62 | 최고 107.1@ep1150 정체 3/15
Ep 1301 | 드론3 목적지47 |  964스텝 | 배송 47/47 | 재적재  8 | 중계율 0.23 | alpha 1.569 | complete
Ep 1302 | 드론3 목적지58 | 1000스텝 | 배송 56/58 | 재적재 10 | 중계율 0.20 | alpha 1.571 | step_limit
Ep 1303 | 드론5 목적지61 |  808스텝 | 배송 61/61 | 재적재 11 | 중계율 0.19 | alpha 1.561 | complete
Ep 1304 | 드론3 목적지67 | 1000스텝 | 배송 57/67 | 재적재 11 | 중계율 0.16 | alpha 1.560 | step_limit
Ep 1305 | 드론6 목적지61 |  430스텝 | 배송 61/61 | 재적재 11 | 중계율 0.10 | alpha 1.559 | complete
Ep 1306 | 드론3 목적지79 | 1000스텝 | 배송 69/79 | 재적재 12 | 중계율 0.19 | alpha 1.564 | step_limit
Ep 1307 | 드론5 목적지73 |  680스텝 | 배송 73/73 | 재적재 13 | 중계율 0.12 | alpha 1.564 | complete
Ep 1308 | 드론5 목적지60 |  750스텝 | 배송 60/60 | 재적재 10 | 중계율 0.22 | alpha 1.564 | complete
Ep 1309 | 드론6 목적지77 |  547스텝 | 배송 77/77 | 재적재 14 | 중계율 0.11 | alpha 1.568 | complete
Ep 1310 | 드론5 목적지72 |  636스텝 | 배송 72/72 | 재적재 12 | 중계율 0.10 | alpha 1.564 | complete
Ep 1311 | 드론3 목적지60 | 1000스텝 | 배송 57/60 | 재적재 11 | 중계율 0.21 | alpha 1.554 | step_limit
Ep 1312 | 드론5 목적지59 |  749스텝 | 배송 59/59 | 재적재 10 | 중계율 0.16 | alpha 1.560 | complete
Ep 1313 | 드론3 목적지72 | 1000스텝 | 배송 64/72 | 재적재 11 | 중계율 0.23 | alpha 1.543 | step_limit
Ep 1314 | 드론4 목적지67 | 1000스텝 | 배송 61/67 | 재적재 11 | 중계율 0.23 | alpha 1.534 | step_limit
Ep 1315 | 드론6 목적지58 |  485스텝 | 배송 58/58 | 재적재 11 | 중계율 0.08 | alpha 1.529 | complete
Ep 1316 | 드론3 목적지66 | 1000스텝 | 배송 55/66 | 재적재 10 | 중계율 0.23 | alpha 1.548 | step_limit
Ep 1317 | 드론5 목적지67 |  844스텝 | 배송 67/67 | 재적재 11 | 중계율 0.19 | alpha 1.520 | complete
Ep 1318 | 드론4 목적지28 |  604스텝 | 배송 28/28 | 재적재  4 | 중계율 0.17 | alpha 1.532 | complete
Ep 1319 | 드론4 목적지34 |  621스텝 | 배송 34/34 | 재적재  5 | 중계율 0.18 | alpha 1.523 | complete
Ep 1320 | 드론4 목적지57 |  917스텝 | 배송 57/57 | 재적재 10 | 중계율 0.17 | alpha 1.521 | complete
Ep 1321 | 드론6 목적지59 |  449스텝 | 배송 59/59 | 재적재  9 | 중계율 0.09 | alpha 1.535 | complete
Ep 1322 | 드론4 목적지39 |  870스텝 | 배송 39/39 | 재적재  6 | 중계율 0.20 | alpha 1.543 | complete
Ep 1323 | 드론6 목적지48 |  377스텝 | 배송 48/48 | 재적재  6 | 중계율 0.13 | alpha 1.539 | complete
Ep 1324 | 드론5 목적지52 |  531스텝 | 배송 52/52 | 재적재  8 | 중계율 0.07 | alpha 1.527 | complete
Ep 1325 | 드론5 목적지40 |  476스텝 | 배송 40/40 | 재적재  6 | 중계율 0.12 | alpha 1.536 | complete
Ep 1326 | 드론3 목적지40 |  981스텝 | 배송 40/40 | 재적재  7 | 중계율 0.28 | alpha 1.525 | complete
Ep 1327 | 드론3 목적지23 |  537스텝 | 배송 23/23 | 재적재  3 | 중계율 0.11 | alpha 1.515 | complete
Ep 1328 | 드론6 목적지25 |  311스텝 | 배송 25/25 | 재적재  2 | 중계율 0.15 | alpha 1.514 | complete
Ep 1329 | 드론3 목적지51 |  980스텝 | 배송 51/51 | 재적재 10 | 중계율 0.28 | alpha 1.505 | complete
Ep 1330 | 드론6 목적지42 |  735스텝 | 배송 42/42 | 재적재  6 | 중계율 0.20 | alpha 1.517 | complete
Ep 1331 | 드론6 목적지48 |  531스텝 | 배송 48/48 | 재적재  8 | 중계율 0.15 | alpha 1.517 | complete
Ep 1332 | 드론5 목적지21 |  320스텝 | 배송 21/21 | 재적재  2 | 중계율 0.16 | alpha 1.519 | complete
Ep 1333 | 드론6 목적지42 |  494스텝 | 배송 42/42 | 재적재  6 | 중계율 0.13 | alpha 1.532 | complete
Ep 1334 | 드론6 목적지30 |  303스텝 | 배송 30/30 | 재적재  5 | 중계율 0.12 | alpha 1.523 | complete
Ep 1335 | 드론5 목적지52 |  546스텝 | 배송 52/52 | 재적재  7 | 중계율 0.13 | alpha 1.515 | complete
Ep 1336 | 드론4 목적지31 |  657스텝 | 배송 31/31 | 재적재  5 | 중계율 0.20 | alpha 1.529 | complete
Ep 1337 | 드론5 목적지70 | 1000스텝 | 배송 68/70 | 재적재 11 | 중계율 0.14 | alpha 1.556 | step_limit
Ep 1338 | 드론3 목적지80 | 1000스텝 | 배송 62/80 | 재적재 12 | 중계율 0.19 | alpha 1.597 | step_limit
Ep 1339 | 드론5 목적지74 |  786스텝 | 배송 74/74 | 재적재 12 | 중계율 0.14 | alpha 1.632 | complete
Ep 1340 | 드론5 목적지77 |  846스텝 | 배송 77/77 | 재적재 12 | 중계율 0.19 | alpha 1.665 | complete
Ep 1341 | 드론5 목적지30 |  287스텝 | 배송 30/30 | 재적재  4 | 중계율 0.08 | alpha 1.666 | complete
Ep 1342 | 드론6 목적지59 |  556스텝 | 배송 59/59 | 재적재 10 | 중계율 0.17 | alpha 1.652 | complete
Ep 1343 | 드론5 목적지28 |  419스텝 | 배송 28/28 | 재적재  3 | 중계율 0.12 | alpha 1.637 | complete
Ep 1344 | 드론4 목적지48 |  678스텝 | 배송 48/48 | 재적재  8 | 중계율 0.12 | alpha 1.631 | complete
Ep 1345 | 드론3 목적지61 | 1000스텝 | 배송 59/61 | 재적재 11 | 중계율 0.20 | alpha 1.645 | step_limit
Ep 1346 | 드론4 목적지54 |  735스텝 | 배송 54/54 | 재적재  9 | 중계율 0.18 | alpha 1.600 | complete
Ep 1347 | 드론4 목적지68 | 1000스텝 | 배송 63/68 | 재적재 11 | 중계율 0.20 | alpha 1.575 | step_limit
Ep 1348 | 드론4 목적지25 |  355스텝 | 배송 25/25 | 재적재  4 | 중계율 0.12 | alpha 1.556 | complete
Ep 1349 | 드론6 목적지33 |  339스텝 | 배송 33/33 | 재적재  3 | 중계율 0.11 | alpha 1.546 | complete
Ep 1350 | 드론4 목적지70 |  677스텝 | 배송 70/70 | 재적재 13 | 중계율 0.09 | alpha 1.528 | complete
  [홀드아웃] 배송 49.9±0.5 완주 0.97 스텝 1032 점수 104.1 재적재 8.2 2홉+ 0.62 | 최고 107.1@ep1150 정체 4/15
Ep 1351 | 드론4 목적지42 |  512스텝 | 배송 42/42 | 재적재  7 | 중계율 0.09 | alpha 1.529 | complete
Ep 1352 | 드론3 목적지30 |  690스텝 | 배송 30/30 | 재적재  5 | 중계율 0.22 | alpha 1.555 | complete
Ep 1353 | 드론3 목적지55 | 1000스텝 | 배송 47/55 | 재적재  9 | 중계율 0.21 | alpha 1.565 | step_limit
Ep 1354 | 드론4 목적지25 |  577스텝 | 배송 25/25 | 재적재  3 | 중계율 0.25 | alpha 1.566 | complete
Ep 1355 | 드론4 목적지54 |  677스텝 | 배송 54/54 | 재적재  8 | 중계율 0.09 | alpha 1.571 | complete
Ep 1356 | 드론6 목적지76 |  648스텝 | 배송 76/76 | 재적재 12 | 중계율 0.16 | alpha 1.576 | complete
Ep 1357 | 드론4 목적지61 | 1000스텝 | 배송 55/61 | 재적재 10 | 중계율 0.25 | alpha 1.549 | step_limit
Ep 1358 | 드론5 목적지36 |  441스텝 | 배송 36/36 | 재적재  5 | 중계율 0.10 | alpha 1.554 | complete
Ep 1359 | 드론3 목적지38 | 1000스텝 | 배송 32/38 | 재적재  5 | 중계율 0.26 | alpha 1.590 | step_limit
Ep 1360 | 드론4 목적지22 |  616스텝 | 배송 22/22 | 재적재  3 | 중계율 0.18 | alpha 1.619 | complete
Ep 1361 | 드론3 목적지53 | 1000스텝 | 배송 47/53 | 재적재  8 | 중계율 0.22 | alpha 1.648 | step_limit
Ep 1362 | 드론3 목적지69 | 1000스텝 | 배송 59/69 | 재적재 10 | 중계율 0.19 | alpha 1.700 | step_limit
Ep 1363 | 드론6 목적지80 |  815스텝 | 배송 80/80 | 재적재 13 | 중계율 0.13 | alpha 1.711 | complete
Ep 1364 | 드론4 목적지73 | 1000스텝 | 배송 62/73 | 재적재 10 | 중계율 0.21 | alpha 1.692 | step_limit
Ep 1365 | 드론6 목적지36 |  326스텝 | 배송 36/36 | 재적재  5 | 중계율 0.12 | alpha 1.689 | complete
Ep 1366 | 드론4 목적지76 | 1000스텝 | 배송 70/76 | 재적재 13 | 중계율 0.23 | alpha 1.696 | step_limit
Ep 1367 | 드론5 목적지75 |  580스텝 | 배송 75/75 | 재적재 13 | 중계율 0.09 | alpha 1.692 | complete
Ep 1368 | 드론6 목적지47 |  444스텝 | 배송 47/47 | 재적재  7 | 중계율 0.11 | alpha 1.675 | complete
Ep 1369 | 드론5 목적지68 | 1000스텝 | 배송 67/68 | 재적재 12 | 중계율 0.18 | alpha 1.694 | step_limit
Ep 1370 | 드론5 목적지48 |  554스텝 | 배송 48/48 | 재적재  8 | 중계율 0.13 | alpha 1.685 | complete
Ep 1371 | 드론6 목적지24 |  222스텝 | 배송 24/24 | 재적재  1 | 중계율 0.11 | alpha 1.672 | complete
Ep 1372 | 드론6 목적지55 |  616스텝 | 배송 55/55 | 재적재  8 | 중계율 0.17 | alpha 1.681 | complete
Ep 1373 | 드론4 목적지23 |  367스텝 | 배송 23/23 | 재적재  4 | 중계율 0.13 | alpha 1.683 | complete
Ep 1374 | 드론3 목적지27 |  559스텝 | 배송 27/27 | 재적재  4 | 중계율 0.16 | alpha 1.699 | complete
Ep 1375 | 드론4 목적지63 | 1000스텝 | 배송 56/63 | 재적재 11 | 중계율 0.22 | alpha 1.709 | step_limit
Ep 1376 | 드론6 목적지56 |  470스텝 | 배송 56/56 | 재적재  9 | 중계율 0.15 | alpha 1.714 | complete
Ep 1377 | 드론4 목적지60 | 1000스텝 | 배송 59/60 | 재적재 11 | 중계율 0.23 | alpha 1.696 | step_limit
Ep 1378 | 드론3 목적지73 | 1000스텝 | 배송 60/73 | 재적재 10 | 중계율 0.20 | alpha 1.674 | step_limit
Ep 1379 | 드론4 목적지49 |  698스텝 | 배송 49/49 | 재적재  9 | 중계율 0.17 | alpha 1.669 | complete
Ep 1380 | 드론4 목적지67 |  796스텝 | 배송 67/67 | 재적재 12 | 중계율 0.16 | alpha 1.683 | complete
Ep 1381 | 드론4 목적지63 |  779스텝 | 배송 63/63 | 재적재 11 | 중계율 0.14 | alpha 1.714 | complete
Ep 1382 | 드론4 목적지74 | 1000스텝 | 배송 62/74 | 재적재 11 | 중계율 0.25 | alpha 1.766 | step_limit
Ep 1383 | 드론4 목적지48 |  776스텝 | 배송 48/48 | 재적재  9 | 중계율 0.20 | alpha 1.770 | complete
Ep 1384 | 드론6 목적지26 |  333스텝 | 배송 26/26 | 재적재  4 | 중계율 0.14 | alpha 1.767 | complete
Ep 1385 | 드론4 목적지38 |  476스텝 | 배송 38/38 | 재적재  6 | 중계율 0.14 | alpha 1.759 | complete
Ep 1386 | 드론3 목적지20 |  373스텝 | 배송 20/20 | 재적재  2 | 중계율 0.15 | alpha 1.750 | complete
Ep 1387 | 드론5 목적지36 |  461스텝 | 배송 36/36 | 재적재  5 | 중계율 0.15 | alpha 1.764 | complete
Ep 1388 | 드론3 목적지50 |  948스텝 | 배송 50/50 | 재적재  8 | 중계율 0.23 | alpha 1.738 | complete
Ep 1389 | 드론4 목적지77 |  912스텝 | 배송 77/77 | 재적재 13 | 중계율 0.13 | alpha 1.704 | complete
Ep 1390 | 드론6 목적지20 |  204스텝 | 배송 20/20 | 재적재  1 | 중계율 0.11 | alpha 1.695 | complete
Ep 1391 | 드론6 목적지64 |  597스텝 | 배송 64/64 | 재적재 11 | 중계율 0.13 | alpha 1.687 | complete
Ep 1392 | 드론4 목적지63 |  821스텝 | 배송 63/63 | 재적재 10 | 중계율 0.20 | alpha 1.670 | complete
Ep 1393 | 드론6 목적지76 |  645스텝 | 배송 76/76 | 재적재 12 | 중계율 0.16 | alpha 1.657 | complete
Ep 1394 | 드론5 목적지23 |  393스텝 | 배송 23/23 | 재적재  4 | 중계율 0.16 | alpha 1.662 | complete
